LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

239 1 56.032500000000006 7.23 1.8075 0 0 0
2086 1 56.032500000000006 5.4225 3.615 0 0 0
2173 1 54.225 7.23 3.615 0 0 0
154 1 59.6475 5.4225 0 0 0 0
156 1 57.84 5.4225 1.8075 0 0 0
241 1 57.84 7.23 0 0 0 0
243 1 59.6475 7.23 1.8075 0 0 0
2090 1 59.6475 5.4225 3.615 0 0 0
2177 1 57.84 7.23 3.615 0 0 0
158 1 63.2625 5.4225 0 0 0 0
160 1 61.455000000000005 5.4225 1.8075 0 0 0
245 1 61.455000000000005 7.23 0 0 0 0
247 1 63.2625 7.23 1.8075 0 0 0
2094 1 63.2625 5.4225 3.615 0 0 0
2181 1 61.455000000000005 7.23 3.615 0 0 0
162 1 66.8775 5.4225 0 0 0 0
164 1 65.07000000000001 5.4225 1.8075 0 0 0
249 1 65.07000000000001 7.23 0 0 0 0
251 1 66.8775 7.23 1.8075 0 0 0
2098 1 66.8775 5.4225 3.615 0 0 0
2185 1 65.07000000000001 7.23 3.615 0 0 0
166 1 70.4925 5.4225 0 0 0 0
168 1 68.685 5.4225 1.8075 0 0 0
253 1 68.685 7.23 0 0 0 0
255 1 70.4925 7.23 1.8075 0 0 0
2102 1 70.4925 5.4225 3.615 0 0 0
2189 1 68.685 7.23 3.615 0 0 0
170 1 74.1075 5.4225 0 0 0 0
172 1 72.30000000000001 5.4225 1.8075 0 0 0
257 1 72.30000000000001 7.23 0 0 0 0
259 1 74.1075 7.23 1.8075 0 0 0
2106 1 74.1075 5.4225 3.615 0 0 0
2193 1 72.30000000000001 7.23 3.615 0 0 0
174 1 77.72250000000001 5.4225 0 0 0 0
176 1 75.915 5.4225 1.8075 0 0 0
261 1 75.915 7.23 0 0 0 0
263 1 77.72250000000001 7.23 1.8075 0 0 0
2110 1 77.72250000000001 5.4225 3.615 0 0 0
2197 1 75.915 7.23 3.615 0 0 0
178 1 1.8075 9.037500000000001 0 0 0 0
180 1 0 9.037500000000001 1.8075 0 0 0
184 1 3.615 9.037500000000001 1.8075 0 0 0
265 1 0 10.845 0 0 0 0
267 1 1.8075 10.845 1.8075 0 0 0
269 1 3.615 10.845 0 0 0 0
2114 1 1.8075 9.037500000000001 3.615 0 0 0
2201 1 0 10.845 3.615 0 0 0
2205 1 3.615 10.845 3.615 0 0 0
182 1 5.4225 9.037500000000001 0 0 0 0
188 1 7.23 9.037500000000001 1.8075 0 0 0
271 1 5.4225 10.845 1.8075 0 0 0
273 1 7.23 10.845 0 0 0 0
2118 1 5.4225 9.037500000000001 3.615 0 0 0
2209 1 7.23 10.845 3.615 0 0 0
186 1 9.037500000000001 9.037500000000001 0 0 0 0
192 1 10.845 9.037500000000001 1.8075 0 0 0
275 1 9.037500000000001 10.845 1.8075 0 0 0
277 1 10.845 10.845 0 0 0 0
2122 1 9.037500000000001 9.037500000000001 3.615 0 0 0
2213 1 10.845 10.845 3.615 0 0 0
190 1 12.6525 9.037500000000001 0 0 0 0
196 1 14.46 9.037500000000001 1.8075 0 0 0
279 1 12.6525 10.845 1.8075 0 0 0
281 1 14.46 10.845 0 0 0 0
2126 1 12.6525 9.037500000000001 3.615 0 0 0
2217 1 14.46 10.845 3.615 0 0 0
194 1 16.267500000000002 9.037500000000001 0 0 0 0
200 1 18.075000000000003 9.037500000000001 1.8075 0 0 0
283 1 16.267500000000002 10.845 1.8075 0 0 0
285 1 18.075000000000003 10.845 0 0 0 0
2130 1 16.267500000000002 9.037500000000001 3.615 0 0 0
2221 1 18.075000000000003 10.845 3.615 0 0 0
198 1 19.8825 9.037500000000001 0 0 0 0
204 1 21.69 9.037500000000001 1.8075 0 0 0
287 1 19.8825 10.845 1.8075 0 0 0
289 1 21.69 10.845 0 0 0 0
2134 1 19.8825 9.037500000000001 3.615 0 0 0
2225 1 21.69 10.845 3.615 0 0 0
202 1 23.497500000000002 9.037500000000001 0 0 0 0
208 1 25.305 9.037500000000001 1.8075 0 0 0
291 1 23.497500000000002 10.845 1.8075 0 0 0
293 1 25.305 10.845 0 0 0 0
2138 1 23.497500000000002 9.037500000000001 3.615 0 0 0
2229 1 25.305 10.845 3.615 0 0 0
206 1 27.1125 9.037500000000001 0 0 0 0
212 1 28.92 9.037500000000001 1.8075 0 0 0
295 1 27.1125 10.845 1.8075 0 0 0
297 1 28.92 10.845 0 0 0 0
2142 1 27.1125 9.037500000000001 3.615 0 0 0
2233 1 28.92 10.845 3.615 0 0 0
210 1 30.727500000000003 9.037500000000001 0 0 0 0
216 1 32.535000000000004 9.037500000000001 1.8075 0 0 0
299 1 30.727500000000003 10.845 1.8075 0 0 0
301 1 32.535000000000004 10.845 0 0 0 0
2146 1 30.727500000000003 9.037500000000001 3.615 0 0 0
2237 1 32.535000000000004 10.845 3.615 0 0 0
214 1 34.3425 9.037500000000001 0 0 0 0
